DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,# Level 1,% Level 1,# Level 2,% Level 2,# Level 3,% Level 3,# Level 4,% Level 4,# Level 3+4,% Level 3+4
21K121,P.S. 121 NELSON A. ROCKEFELLER,5,2013,All Students,34,299.1764832,13,38.23529434,11,32.35293961,9,26.47058868,1,2.941176414,10,29.41176414
21K121,P.S. 121 NELSON A. ROCKEFELLER,7,2013,All Students,23,287.3912964,13,56.52173996,7,30.43478203,2,8.695652008,1,4.347826004,3,13.04347801
21K121,P.S. 121 NELSON A. ROCKEFELLER,All Grades,2013,All Students,164,300.012207,46,28.04878044,74,45.12195206,32,19.51219559,12,7.317073345,44,26.8292675
21K128,P.S. 128 BENSONHURST,4,2023,All Students,59,438.1694946,22,37.28813553,21,35.59321976,9,15.25423717,7,11.86440659,16,27.11864471
21K128,P.S. 128 BENSONHURST,All Grades,2023,All Students,158,438.651886,63,39.8734169,42,26.58227921,36,22.78481102,17,10.75949383,53,33.54430389
21K128,P.S. 128 BENSONHURST,4,2022,All Students,54,593.3703613,14,25.92592621,22,40.74074173,10,18.51851845,8,14.81481457,18,33.33333206
21K128,P.S. 128 BENSONHURST,All Grades,2022,All Students,176,593.8636475,59,33.52272797,67,38.06818008,36,20.45454597,14,7.954545498,50,28.40909004
21K128,P.S. 128 BENSONHURST,4,2019,All Students,71,596.9295654,22,30.98591614,23,32.39436722,17,23.94366264,9,12.67605591,26,36.61971664
21K128,P.S. 128 BENSONHURST,All Grades,2019,All Students,207,596.7874146,61,29.46859932,66,31.884058,63,30.43478203,17,8.212560654,80,38.64734268
21K128,P.S. 128 BENSONHURST,4,2018,All Students,50,598.7999878,8,16,21,42,17,34,4,8,21,42
21K128,P.S. 128 BENSONHURST,All Grades,2018,All Students,202,593.5494995,65,32.17821884,79,39.10890961,46,22.77227783,12,5.940594196,58,28.71287155
21K128,P.S. 128 BENSONHURST,4,2017,All Students,73,298.2328796,20,27.39726067,30,41.09589005,16,21.91780853,7,9.589040756,23,31.50684929
21K128,P.S. 128 BENSONHURST,All Grades,2017,All Students,192,301.25,56,29.16666603,76,39.58333206,48,25,12,6.25,60,31.25
21K128,P.S. 128 BENSONHURST,4,2016,All Students,61,301.3442688,16,26.22950745,29,47.54098511,10,16.39344215,6,9.836065292,16,26.22950745
21K128,P.S. 128 BENSONHURST,All Grades,2016,All Students,200,294.4400024,80,40,73,36.5,35,17.5,12,6,47,23.5
21K128,P.S. 128 BENSONHURST,4,2015,All Students,70,289.9285583,27,38.57143021,32,45.714286799999996,9,12.85714245,2,2.8571429249999998,11,15.71428585
21K128,P.S. 128 BENSONHURST,All Grades,2015,All Students,203,294.9753723,69,33.99014664,87,42.8571434,36,17.73398972,11,5.418719292,47,23.15270996
21K128,P.S. 128 BENSONHURST,4,2014,All Students,67,297.6716309,19,28.35820961,30,44.77611923,12,17.91044807,6,8.955224037,18,26.86567116
21K128,P.S. 128 BENSONHURST,All Grades,2014,All Students,176,296.9829407,54,30.68181801,74,42.04545593,40,22.72727203,8,4.545454502,48,27.27272797
21K128,P.S. 128 BENSONHURST,4,2013,All Students,47,285.8297729,19,40.42553329,22,46.80850983,5,10.63829803,1,2.127659559,6,12.76595783
21K128,P.S. 128 BENSONHURST,All Grades,2013,All Students,165,293.2242432,59,35.75757599,71,43.03030396,30,18.18181801,5,3.030303001,35,21.21212196
21K153,P.S. 153 HOMECREST,4,2023,All Students,77,447.0909119,18,23.37662315,21,27.27272797,23,29.87013054,15,19.48052025,38,49.35065079
21K153,P.S. 153 HOMECREST,All Grades,2023,All Students,196,444.709198,49,25,66,33.67346954,49,25,32,16.32653046,81,41.32653046
21K153,P.S. 153 HOMECREST,4,2022,All Students,55,595.4181519,14,25.45454597,17,30.90909004,12,21.81818199,12,21.81818199,24,43.63636398
21K153,P.S. 153 HOMECREST,All Grades,2022,All Students,221,597.6018066,53,23.98190117,81,36.65158463,61,27.60181046,26,11.76470566,87,39.36651611
21K153,P.S. 153 HOMECREST,4,2019,All Students,76,601.3157959,13,17.10526276,23,30.2631588,23,30.2631588,17,22.36842155,40,52.63158035
21K153,P.S. 153 HOMECREST,All Grades,2019,All Students,210,598.7999878,47,22.38095284,72,34.285713200000004,66,31.4285717,25,11.90476227,91,43.33333206
21K153,P.S. 153 HOMECREST,4,2018,All Students,65,601.446167,9,13.84615421,22,33.84615326,24,36.92307663,10,15.38461494,34,52.30769348
21K153,P.S. 153 HOMECREST,All Grades,2018,All Students,215,603.2325439,37,17.2093029,67,31.1627903,83,38.6046524,28,13.02325535,111,51.6279068
21K153,P.S. 153 HOMECREST,4,2017,All Students,74,316.5135193,9,12.16216183,28,37.83783722,22,29.72973061,15,20.27026939,37,50
21K153,P.S. 153 HOMECREST,All Grades,2017,All Students,208,311.2163391,42,20.19230843,77,37.01922989,61,29.32692337,28,13.46153831,89,42.78845978
21K153,P.S. 153 HOMECREST,4,2016,All Students,73,311.8493042,16,21.91780853,27,36.98630142,15,20.54794502,15,20.54794502,30,41.09589005
21K153,P.S. 153 HOMECREST,All Grades,2016,All Students,238,308.3235168,58,24.36974716,84,35.29411697,72,30.25209999,24,10.08403397,96,40.33613586
21K153,P.S. 153 HOMECREST,4,2015,All Students,77,306.0259705,15,19.48052025,36,46.75324631,18,23.37662315,8,10.38961029,26,33.76623535
21K153,P.S. 153 HOMECREST,All Grades,2015,All Students,236,302.1906738,67,28.38982964,90,38.13559341,57,24.15254211,22,9.322033882,79,33.47457504
21K153,P.S. 153 HOMECREST,4,2014,All Students,73,306.4109497,15,20.54794502,31,42.46575165,16,21.91780853,11,15.06849289,27,36.98630142
21K153,P.S. 153 HOMECREST,All Grades,2014,All Students,229,305.6987,62,27.07423592,75,32.751091,67,29.25764275,25,10.91703033,92,40.17467117
21K153,P.S. 153 HOMECREST,4,2013,All Students,81,304.1728516,22,27.16049385,31,38.27160645,18,22.22222137,10,12.34567928,28,34.56790161
21K153,P.S. 153 HOMECREST,All Grades,2013,All Students,212,304.29245,65,30.6603775,73,34.43396378,57,26.88679314,17,8.018867493,74,34.90565872
21K177,P.S. 177 THE MARLBORO,4,2023,All Students,118,449.1694946,30,25.42372894,25,21.18644142,34,28.81355858,29,24.57627106,63,53.38983154
21K177,P.S. 177 THE MARLBORO,All Grades,2023,All Students,345,447.7623291,84,24.347826,95,27.53623199,102,29.56521797,64,18.55072403,166,48.11594391
21K177,P.S. 177 THE MARLBORO,4,2022,All Students,111,592.9909668,26,23.42342377,44,39.63964081,29,26.12612534,12,10.81081104,41,36.93693542
21K177,P.S. 177 THE MARLBORO,All Grades,2022,All Students,365,595.7808228,101,27.67123222,131,35.89041138,97,26.57534218,36,9.863013268,133,36.43835449
21K177,P.S. 177 THE MARLBORO,4,2019,All Students,136,597.0588379,33,24.26470566,40,29.41176414,46,33.82352829,17,12.5,63,46.32352829
21K177,P.S. 177 THE MARLBORO,All Grades,2019,All Students,449,598.3897705,105,23.38530159,146,32.51670456,150,33.4075737,48,10.69042301,198,44.09799576
21K177,P.S. 177 THE MARLBORO,4,2018,All Students,152,604.5526123,21,13.81578922,41,26.97368431,52,34.21052551,38,25,90,59.21052551
21K177,P.S. 177 THE MARLBORO,All Grades,2018,All Students,445,600.4674072,107,24.04494476,128,28.76404572,140,31.46067429,70,15.73033714,210,47.19100952
21K177,P.S. 177 THE MARLBORO,4,2017,All Students,155,303.432251,39,25.16129112,60,38.70967865,32,20.64516068,24,15.48387051,56,36.12903214
21K177,P.S. 177 THE MARLBORO,All Grades,2017,All Students,452,305.318573,134,29.64601707,142,31.41592979,123,27.21238899,53,11.72566414,176,38.93805313
21K177,P.S. 177 THE MARLBORO,4,2016,All Students,152,304.921051,42,27.63157845,48,31.57894707,38,25,24,15.78947353,62,40.78947449
21K177,P.S. 177 THE MARLBORO,All Grades,2016,All Students,451,303.7627563,146,32.37250519,141,31.2638588,114,25.27716255,50,11.08647442,164,36.36363602
21K177,P.S. 177 THE MARLBORO,4,2015,All Students,143,300.7202759,45,31.46853065,51,35.66433716,35,24.4755249,12,8.391608238,47,32.86713409
21K177,P.S. 177 THE MARLBORO,All Grades,2015,All Students,429,297.6387024,150,34.96503448,153,35.66433716,94,21.91142273,32,7.459207535,126,29.37063026
21K177,P.S. 177 THE MARLBORO,4,2014,All Students,149,307.577179,34,22.81879234,55,36.91275024,40,26.84563828,20,13.42281914,60,40.26845551
21K177,P.S. 177 THE MARLBORO,All Grades,2014,All Students,415,302.3373413,121,29.15662575,150,36.14457703,114,27.46987915,30,7.228915691,144,34.69879532
21K177,P.S. 177 THE MARLBORO,4,2013,All Students,131,300.1221313,31,23.66412163,60,45.80152512,30,22.90076256,10,7.633587837,40,30.53435135
21K177,P.S. 177 THE MARLBORO,All Grades,2013,All Students,419,301.7661133,121,28.87828255,164,39.14081192,106,25.29833031,28,6.68257761,134,31.98090744
21K188,P.S. 188 MICHAEL E. BERDY,4,2023,All Students,31,432.4838562,12,38.70967865,15,48.38709641,4,12.9032259,0,0,4,12.9032259
21K188,P.S. 188 MICHAEL E. BERDY,All Grades,2023,All Students,105,433.9523926,50,47.61904907,32,30.47619057,17,16.19047546,6,5.714285851,23,21.90476227
21K188,P.S. 188 MICHAEL E. BERDY,4,2022,All Students,39,571.4102783,26,66.66666412,8,20.5128212,5,12.82051277,0,0,5,12.82051277
21K188,P.S. 188 MICHAEL E. BERDY,All Grades,2022,All Students,133,582.0526123,71,53.38345718,45,33.8345871,15,11.27819538,2,1.503759384,17,12.78195477
21K188,P.S. 188 MICHAEL E. BERDY,4,2019,All Students,63,586.7936401,21,33.33333206,28,44.44444275,12,19.04761887,2,3.174603224,14,22.22222137
21K188,P.S. 188 MICHAEL E. BERDY,All Grades,2019,All Students,176,588.6761475,66,37.5,71,40.34090805,33,18.75,6,3.409090996,39,22.15909004
21K188,P.S. 188 MICHAEL E. BERDY,4,2018,All Students,47,594.8510742,11,23.40425491,17,36.17021179,14,29.78723335,5,10.63829803,19,40.42553329
21K188,P.S. 188 MICHAEL E. BERDY,All Grades,2018,All Students,173,591.3872681,65,37.57225418,70,40.46242905,30,17.34103966,8,4.624277592,38,21.96531868
21K188,P.S. 188 MICHAEL E. BERDY,4,2017,All Students,88,298.0568237,26,29.54545403,36,40.90909195,24,27.27272797,2,2.272727251,26,29.54545403
21K188,P.S. 188 MICHAEL E. BERDY,All Grades,2017,All Students,213,298.4413147,70,32.86384964,85,39.90610504,48,22.53521156,10,4.694835663,58,27.23004723
21K188,P.S. 188 MICHAEL E. BERDY,4,2016,All Students,75,298.7999878,21,28,32,42.66666794,19,25.33333397,3,4,22,29.33333397
21K188,P.S. 188 MICHAEL E. BERDY,All Grades,2016,All Students,239,295.9581604,90,37.65690231,87,36.40167236,56,23.43096161,6,2.510460138,62,25.94142342
21K188,P.S. 188 MICHAEL E. BERDY,4,2015,All Students,82,279.5487671,42,51.21951294,37,45.12195206,3,3.658536673,0,0,3,3.658536673
21K188,P.S. 188 MICHAEL E. BERDY,All Grades,2015,All Students,224,288.21429439999997,106,47.32143021,87,38.839286799999996,27,12.053571699999999,4,1.785714269,31,13.83928585
21K188,P.S. 188 MICHAEL E. BERDY,4,2014,All Students,85,277.6117554,48,56.47058868,30,35.29411697,5,5.882352829,2,2.352941275,7,8.235294342
21K188,P.S. 188 MICHAEL E. BERDY,All Grades,2014,All Students,255,281.9058838,139,54.50980377,86,33.72549057,26,10.1960783,4,1.568627477,30,11.76470566
21K188,P.S. 188 MICHAEL E. BERDY,4,2013,All Students,80,284.7625122,38,47.5,31,38.75,9,11.25,2,2.5,11,13.75
21K188,P.S. 188 MICHAEL E. BERDY,All Grades,2013,All Students,245,284.9755249,133,54.285713200000004,84,34.285713200000004,24,9.795918465,4,1.632653117,28,11.428571699999999
21K199,P.S. 199 FREDERICK WACHTEL,4,2023,All Students,62,446.1612854,15,24.1935482,22,35.48387146,11,17.74193573,14,22.58064461,25,40.32258224
21K199,P.S. 199 FREDERICK WACHTEL,All Grades,2023,All Students,196,446.4489746,48,24.48979568,56,28.5714283,64,32.65306091,28,14.28571415,92,46.93877411
21K199,P.S. 199 FREDERICK WACHTEL,4,2022,All Students,67,594.2388306,20,29.85074615,21,31.3432827,17,25.37313461,9,13.43283558,26,38.80596924
21K199,P.S. 199 FREDERICK WACHTEL,All Grades,2022,All Students,210,599.0714111,51,24.2857151,68,32.38095093,68,32.38095093,23,10.95238113,91,43.33333206
21K199,P.S. 199 FREDERICK WACHTEL,4,2019,All Students,71,602.0281982,8,11.26760578,23,32.39436722,27,38.02816772,13,18.30985832,40,56.33802795
21K199,P.S. 199 FREDERICK WACHTEL,All Grades,2019,All Students,218,601.0733643,45,20.64220238,61,27.98165131,81,37.1559639,31,14.22018337,112,51.37614822
21K199,P.S. 199 FREDERICK WACHTEL,4,2018,All Students,60,602.0999756,11,18.33333397,16,26.66666603,16,26.66666603,17,28.33333397,33,55
21K199,P.S. 199 FREDERICK WACHTEL,All Grades,2018,All Students,201,602.3184204,41,20.39801025,60,29.85074615,68,33.83084488,32,15.92039776,100,49.75124359
21K199,P.S. 199 FREDERICK WACHTEL,4,2017,All Students,78,307.4230652,23,29.4871788,24,30.76922989,15,19.23077011,16,20.5128212,31,39.74359131
21K199,P.S. 199 FREDERICK WACHTEL,All Grades,2017,All Students,194,312.7010193,44,22.68041229,55,28.35051537,58,29.89690781,37,19.07216454,95,48.96907043
21K199,P.S. 199 FREDERICK WACHTEL,4,2016,All Students,64,314.109375,9,14.0625,22,34.375,24,37.5,9,14.0625,33,51.5625
21K199,P.S. 199 FREDERICK WACHTEL,All Grades,2016,All Students,214,308.7523499,53,24.76635551,71,33.17757034,70,32.71028137,20,9.345794678,90,42.05607605
21K199,P.S. 199 FREDERICK WACHTEL,4,2015,All Students,75,306.5466614,19,25.33333397,25,33.33333206,21,28,10,13.33333302,31,41.33333206
21K199,P.S. 199 FREDERICK WACHTEL,All Grades,2015,All Students,206,308.8106689,47,22.81553459,76,36.89320374,58,28.15534019,25,12.13592243,83,40.29126358
21K199,P.S. 199 FREDERICK WACHTEL,4,2014,All Students,75,311.8933411,12,16,27,36,26,34.66666794,10,13.33333302,36,48
21K199,P.S. 199 FREDERICK WACHTEL,All Grades,2014,All Students,225,307.4044495,54,24,72,32,75,33.33333206,24,10.66666698,99,44
21K199,P.S. 199 FREDERICK WACHTEL,4,2013,All Students,73,314.6438293,10,13.69863033,25,34.2465744,24,32.8767128,14,19.17808151,38,52.05479431
21K199,P.S. 199 FREDERICK WACHTEL,All Grades,2013,All Students,226,312.7079773,45,19.91150475,72,31.85840797,80,35.39823151,29,12.83185863,109,48.23008728
21K209,P.S. 209 MARGARET MEAD,4,2023,All Students,76,448,15,19.7368412,27,35.5263176,21,27.63157845,13,17.10526276,34,44.73684311
21K209,P.S. 209 MARGARET MEAD,6,2023,All Students,55,445.3818054,15,27.27272797,12,21.81818199,21,38.18181992,7,12.72727299,28,50.90909195
21K209,P.S. 209 MARGARET MEAD,8,2023,All Students,77,450.4675293,11,14.28571415,26,33.76623535,26,33.76623535,14,18.18181801,40,51.94805145
21K209,P.S. 209 MARGARET MEAD,3,2022,All Students,70,597.18573,11,15.71428585,29,41.42856979,27,38.57143021,3,4.285714149,30,42.8571434
21K209,P.S. 209 MARGARET MEAD,5,2022,All Students,63,601.5396729,17,26.98412704,15,23.80952454,18,28.5714283,13,20.63492012,31,49.20634842
21K209,P.S. 209 MARGARET MEAD,7,2022,All Students,68,607.2794189,8,11.76470566,21,30.88235283,26,38.23529434,13,19.11764717,39,57.35293961
21K209,P.S. 209 MARGARET MEAD,All Grades,2022,All Students,378,602.6640015,57,15.07936478,114,30.15872955,131,34.65608597,76,20.1058197,207,54.76190567
21K209,P.S. 209 MARGARET MEAD,4,2019,All Students,91,596.2197876,20,21.97802162,27,29.67033005,36,39.56044006,8,8.791209221,44,48.35165024
21K209,P.S. 209 MARGARET MEAD,6,2019,All Students,55,607.1636353,11,20,7,12.72727299,12,21.81818199,25,45.45454407,37,67.27272797
21K209,P.S. 209 MARGARET MEAD,8,2019,All Students,54,605.0184937,4,7.407407284,17,31.48148155,17,31.48148155,16,29.62962914,33,61.11111069
21K209,P.S. 209 MARGARET MEAD,3,2018,All Students,83,597.5300903,16,19.27710915,26,31.32530212,38,45.78313065,3,3.614457846,41,49.39759064
21K209,P.S. 209 MARGARET MEAD,5,2018,All Students,78,602.5,24,30.76922989,17,21.79487228,20,25.64102554,17,21.79487228,37,47.43589783
21K209,P.S. 209 MARGARET MEAD,7,2018,All Students,58,603.7758789,11,18.96551704,18,31.03448296,22,37.93103409,7,12.06896591,29,50
21K209,P.S. 209 MARGARET MEAD,All Grades,2018,All Students,415,601.6553955,81,19.51807213,121,29.15662575,133,32.04819107,80,19.27710915,213,51.32530212
21K209,P.S. 209 MARGARET MEAD,4,2017,All Students,80,317.3374939,15,18.75,20,25,25,31.25,20,25,45,56.25
21K209,P.S. 209 MARGARET MEAD,6,2017,All Students,56,303.03570560000003,16,28.5714283,21,37.5,8,14.28571415,11,19.642856600000002,19,33.92856979
21K209,P.S. 209 MARGARET MEAD,8,2017,All Students,51,332.86273189999997,0,0,9,17.64705849,23,45.09803772,19,37.25490189,42,82.35294342
21K209,P.S. 209 MARGARET MEAD,3,2016,All Students,76,310.0921021,12,15.78947353,32,42.10526276,32,42.10526276,0,0,32,42.10526276
21K209,P.S. 209 MARGARET MEAD,5,2016,All Students,70,300.6000061,24,34.285713200000004,18,25.7142849,17,24.2857151,11,15.71428585,28,40
21K209,P.S. 209 MARGARET MEAD,7,2016,All Students,49,315.2653198,6,12.24489784,21,42.8571434,10,20.40816307,12,24.48979568,22,44.89796066
21K209,P.S. 209 MARGARET MEAD,All Grades,2016,All Students,381,309.8661499,63,16.53543282,145,38.05774307,123,32.28346634,50,13.12335968,173,45.40682602
21K209,P.S. 209 MARGARET MEAD,4,2015,All Students,67,307.3582153,17,25.37313461,20,29.85074615,18,26.86567116,12,17.91044807,30,44.77611923
21K209,P.S. 209 MARGARET MEAD,6,2015,All Students,47,311.8085022,7,14.89361668,21,44.68085098,10,21.27659607,9,19.14893532,19,40.42553329
21K209,P.S. 209 MARGARET MEAD,8,2015,All Students,65,298.384613,18,27.69230843,27,41.53845978,16,24.61538506,4,6.153846264,20,30.76922989
21K209,P.S. 209 MARGARET MEAD,3,2014,All Students,71,294.7464905,28,39.4366188,21,29.57746506,20,28.16901398,2,2.816901445,22,30.98591614
21K209,P.S. 209 MARGARET MEAD,5,2014,All Students,59,311.0847473,12,20.33898354,22,37.28813553,15,25.42372894,10,16.94915199,25,42.37288284
21K209,P.S. 209 MARGARET MEAD,7,2014,All Students,66,285.3333435,38,57.57575607,19,28.78787804,8,12.12121201,1,1.515151501,9,13.63636398
21K209,P.S. 209 MARGARET MEAD,All Grades,2014,All Students,379,296.3166199,125,32.98152924,149,39.31398392,85,22.42744064,20,5.277044773,105,27.70448494
21K209,P.S. 209 MARGARET MEAD,4,2013,All Students,60,318.0833435,9,15,19,31.66666603,20,33.33333206,12,20,32,53.33333206
21K209,P.S. 209 MARGARET MEAD,6,2013,All Students,73,286.7671204,28,38.35616302,38,52.05479431,6,8.2191782,1,1.369863033,7,9.589040756
21K209,P.S. 209 MARGARET MEAD,8,2013,All Students,50,292.6600037,15,30,21,42,13,26,1,2,14,28
21K212,P.S. 212 LADY DEBORAH MOODY,3,2023,All Students,79,442.1772156,27,34.17721558,21,26.58227921,24,30.37974739,7,8.860759735,31,39.24050522
21K212,P.S. 212 LADY DEBORAH MOODY,5,2023,All Students,91,450.2527466,15,16.48351669,24,26.37362671,43,47.25274658,9,9.890110016,52,57.1428566
21K212,P.S. 212 LADY DEBORAH MOODY,3,2022,All Students,78,600.1795044,15,19.23077011,25,32.05128098,29,37.17948532,9,11.53846169,38,48.71794891
21K212,P.S. 212 LADY DEBORAH MOODY,5,2022,All Students,75,607.4266968,10,13.33333302,28,37.33333206,25,33.33333206,12,16,37,49.33333206
21K212,P.S. 212 LADY DEBORAH MOODY,3,2019,All Students,86,602.3488159,6,6.976744175,27,31.3953495,48,55.8139534,5,5.8139534,53,61.6279068
21K212,P.S. 212 LADY DEBORAH MOODY,5,2019,All Students,112,602.8839111,33,29.4642849,33,29.4642849,25,22.3214283,21,18.75,46,41.07143021
21K212,P.S. 212 LADY DEBORAH MOODY,3,2018,All Students,115,594.4086914,26,22.60869598,49,42.60869598,39,33.91304398,1,0.8695651889,40,34.78260803
21K212,P.S. 212 LADY DEBORAH MOODY,5,2018,All Students,88,603.5454712,26,29.54545403,27,30.68181801,20,22.72727203,15,17.04545403,35,39.77272797
21K212,P.S. 212 LADY DEBORAH MOODY,3,2017,All Students,116,306.629303,32,27.58620644,37,31.89655113,40,34.48275757,7,6.034482956,47,40.51724243
21K212,P.S. 212 LADY DEBORAH MOODY,5,2017,All Students,94,300.5531921,31,32.97872162,32,34.04255295,21,22.34042549,10,10.63829803,31,32.97872162
21K212,P.S. 212 LADY DEBORAH MOODY,3,2016,All Students,95,310.4421082,22,23.15789413,32,33.68421173,33,34.73684311,8,8.421052933,41,43.15789413
21K212,P.S. 212 LADY DEBORAH MOODY,5,2016,All Students,92,294.2282715,38,41.30434799,25,27.17391396,25,27.17391396,4,4.347826004,29,31.52173996
21K212,P.S. 212 LADY DEBORAH MOODY,3,2015,All Students,92,296.9565125,34,36.95652008,34,36.95652008,24,26.08695602,0,0,24,26.08695602
21K212,P.S. 212 LADY DEBORAH MOODY,5,2015,All Students,76,306.5,21,27.63157845,28,36.84210587,19,25,8,10.52631569,27,35.5263176
21K212,P.S. 212 LADY DEBORAH MOODY,3,2014,All Students,100,291.9200134,42,42,33,33,24,24,1,1,25,25
21K212,P.S. 212 LADY DEBORAH MOODY,5,2014,All Students,66,300.7878723,22,33.33333206,25,37.87878799,17,25.75757599,2,3.030303001,19,28.78787804
21K212,P.S. 212 LADY DEBORAH MOODY,3,2013,All Students,82,295.487793,34,41.46341324,30,36.5853653,15,18.29268265,3,3.658536673,18,21.95121956
21K212,P.S. 212 LADY DEBORAH MOODY,5,2013,All Students,93,309.9247437,24,25.8064518,33,35.48387146,24,25.8064518,12,12.9032259,36,38.70967865
21K215,P.S. 215 MORRIS H. WEISS,3,2023,All Students,100,454.2999878,15,15,24,24,35,35,26,26,61,61
21K215,P.S. 215 MORRIS H. WEISS,5,2023,All Students,107,457.5981445,21,19.6261673,22,20.56074715,28,26.16822433,36,33.64485931,64,59.81308365
21K215,P.S. 215 MORRIS H. WEISS,3,2022,All Students,100,616.1099854,9,9,14,14,38,38,39,39,77,77
21K215,P.S. 215 MORRIS H. WEISS,5,2022,All Students,110,609.6636353,21,19.09090996,29,26.36363602,23,20.90909004,37,33.63636398,60,54.54545593
21K215,P.S. 215 MORRIS H. WEISS,3,2019,All Students,122,609.7377319,9,7.377048969,29,23.77049255,61,50,23,18.85245895,84,68.85246277
